Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,mobile-1,mobile-4,mobile-2,mobile-3,mobile-10,mobile-7,mobile-6,mobile-5,mobile-8,mobile-9,roggenkampii,asburiae-1,asburiae-2,cancerogenous,kobei,bugandensis,mori,ludwigii,cloacae,hormaechei-steigerwaltii-2,hormaechei-steigerwaltii-4,hormaechei-steigerwaltii-1,hormaechei-steigerwaltii-3,hormaechei-hoffmannii-1,hormaechei-hoffmannii-2,hormaechei-hoffmannii-3,hormaechei-hormaechei,hormaechei-oharae,hormaechei-xiangfangensis-2,hormaechei-xiangfangensis-1,hormaechei-xiangfangensis-3,phylon_list
rbsK~~~pfkB~~~yihV,rbsK~~~pfkB~~~yihV,1045856.EcWSU1_04479,2.37e-189,529.0,"COG0524@1|root,COG0524@2|Bacteria,1MWX4@1224|Proteobacteria,1RQW6@1236|Gammaproteobacteria",2|Bacteria,G,Phosphorylates 6-deoxy-6-sulfo-D-fructose (SF) to 6- deoxy-6-sulfo-D-fructose 1-phosphate (SFP),yihV,"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006066,GO:0006082,GO:0006790,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016054,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019200,GO:0019637,GO:0034308,GO:0042180,GO:0044237,GO:0044238,GO:0044248,GO:0044262,GO:0044273,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046835,GO:0061594,GO:0061720,GO:0071704,GO:1901135,GO:1901136,GO:1901575,GO:1901615,GO:1902776,GO:1902777","2.7.1.15,2.7.1.184,2.7.1.3","ko:K00846,ko:K00852,ko:K18478","ko00030,ko00051,ko01100,ko01120,map00030,map00051,map01100,map01120",-,"R00866,R01051,R02750,R03819,R10970","RC00002,RC00017,RC00608","ko00000,ko00001,ko01000,ko04147",-,-,-,"PfkB,Rieske",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,roggenkampii;cancerogenous;kobei;bugandensis;ludwigii;cloacae;hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-hormaechei;hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1;hormaechei-xiangfangensis-3
group_30717,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1;hormaechei-xiangfangensis-3
group_48223,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hormaechei-steigerwaltii-2
group_39108,group_39108,1005994.GTGU_04397,3.86e-43,141.0,"COG1396@1|root,COG1396@2|Bacteria,1N8ZM@1224|Proteobacteria,1SD5C@1236|Gammaproteobacteria",2|Bacteria,K,transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_19,HTH_3,HTH_31",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hormaechei-hoffmannii-1
group_8260,group_8260,1073999.BN137_4036,8.28e-06,53.9,"COG3539@1|root,COG3539@2|Bacteria,1N294@1224|Proteobacteria,1S49P@1236|Gammaproteobacteria",2|Bacteria,NU,Fimbrial protein,-,-,-,"ko:K07345,ko:K07351","ko05133,map05133",-,-,-,"ko00000,ko00001,ko02035,ko02044",-,-,-,Fimbrial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3
group_47776,group_47776,1286170.RORB6_09575,2.08e-302,825.0,"COG0665@1|root,COG0665@2|Bacteria,1MVGP@1224|Proteobacteria,1RNJ9@1236|Gammaproteobacteria",2|Bacteria,E,oxidoreductase,puuB,"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0008152,GO:0016491,GO:0044424,GO:0044464,GO:0055114",-,ko:K09471,"ko00330,ko01100,map00330,map01100",M00136,R07415,RC00062,"ko00000,ko00001,ko00002,ko01000",-,-,"iSDY_1059.SDY_1943,iYL1228.KPN_01017",DAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,roggenkampii;cancerogenous;kobei;bugandensis;cloacae
group_42855,group_42855,1218086.BBNB01000002_gene3046,1.41e-30,113.0,"2DAHM@1|root,34AQ7@2|Bacteria,1P348@1224|Proteobacteria,1SS8Y@1236|Gammaproteobacteria,3WZP0@544|Citrobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-hormaechei;hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1;hormaechei-xiangfangensis-3
group_36139,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-hormaechei;hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1;hormaechei-xiangfangensis-3
group_3341,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mobile-4
ftsN,ftsN,1399774.JDWH01000014_gene3508,1.3700000000000002e-166,471.0,"COG3087@1|root,COG3087@2|Bacteria,1PWIT@1224|Proteobacteria,1RNC1@1236|Gammaproteobacteria,3X1CV@547|Enterobacter",2|Bacteria,D,"Essential cell division protein that activates septal peptidoglycan synthesis and constriction of the cell. Acts on both sides of the membrane, via interaction with FtsA in the cytoplasm and interaction with the FtsQBL complex in the periplasm. These interactions may induce a conformational switch in both FtsA and FtsQBL, leading to septal peptidoglycan synthesis by FtsI and associated synthases",ftsN,"GO:0000278,GO:0000281,GO:0000910,GO:0000917,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0007049,GO:0008150,GO:0009987,GO:0016020,GO:0016021,GO:0016043,GO:0022402,GO:0022607,GO:0030428,GO:0031224,GO:0031226,GO:0032506,GO:0044085,GO:0044425,GO:0044459,GO:0044464,GO:0051301,GO:0061640,GO:0071840,GO:0071944,GO:0090529,GO:1902410,GO:1903047",-,ko:K03591,-,-,-,-,"ko00000,ko03036",-,-,-,SPOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,roggenkampii;asburiae-1;asburiae-2;cancerogenous;kobei;bugandensis;mori;ludwigii;cloacae
group_29665,group_29665,1218086.BBNB01000004_gene3236,0.0,1202.0,"COG3188@1|root,COG3188@2|Bacteria,1MUHE@1224|Proteobacteria,1RMPU@1236|Gammaproteobacteria,3WWGU@544|Citrobacter",2|Bacteria,NU,PapC N-terminal domain,-,-,-,ko:K07347,"ko05133,map05133",-,-,-,"ko00000,ko00001,ko02000,ko02035,ko02044",1.B.11.3,-,-,"PapC_C,PapC_N,Usher",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-oharae
group_39966,group_39966,1399774.JDWH01000013_gene809,1.28e-171,479.0,"COG1387@1|root,COG1387@2|Bacteria,1MYXV@1224|Proteobacteria,1RRE9@1236|Gammaproteobacteria,3X216@547|Enterobacter",2|Bacteria,E,Belongs to the PHP family,ycdX,"GO:0001539,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006928,GO:0008150,GO:0008270,GO:0009987,GO:0016787,GO:0016788,GO:0040011,GO:0042578,GO:0043167,GO:0043169,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0046914,GO:0048870,GO:0051179,GO:0051674,GO:0071973,GO:0071978,GO:0097588",-,ko:K04477,-,-,-,-,ko00000,-,-,-,PHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,cancerogenous;kobei;bugandensis;mori;ludwigii;hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-hormaechei;hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1;hormaechei-xiangfangensis-3
group_34776,group_34776,716541.ECL_00359,1.75e-169,473.0,"COG2188@1|root,COG2188@2|Bacteria,1Q856@1224|Proteobacteria,1RQ3N@1236|Gammaproteobacteria,3X1RB@547|Enterobacter",2|Bacteria,K,Transcriptional regulator,phnF,-,-,"ko:K02043,ko:K03482,ko:K03710",-,-,-,-,"ko00000,ko03000",-,-,-,"GntR,UTRA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,roggenkampii;asburiae-1;asburiae-2;cancerogenous;kobei;bugandensis;mori;ludwigii;cloacae;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-hormaechei;hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1;hormaechei-xiangfangensis-3
group_48013,group_48013,1115512.EH105704_01_06330,1.32e-93,275.0,"COG3518@1|root,COG3518@2|Bacteria,1RANM@1224|Proteobacteria,1S3V4@1236|Gammaproteobacteria,3XQZY@561|Escherichia",2|Bacteria,S,Gene 25-like lysozyme,-,-,-,ko:K11905,-,M00334,-,-,"ko00000,ko00002,ko02044",-,-,-,GPW_gp25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,asburiae-2;cancerogenous;bugandensis;cloacae;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-xiangfangensis-1
group_40654,group_40654,1045856.EcWSU1_03810,2.49e-301,820.0,"COG4225@1|root,COG4225@2|Bacteria,1NQTS@1224|Proteobacteria,1RRKB@1236|Gammaproteobacteria,3X003@547|Enterobacter",2|Bacteria,S,Glycosyl Hydrolase Family 88,ugl,-,3.2.1.180,ko:K18581,-,-,R10867,"RC00049,RC02427","ko00000,ko01000",-,GH88,-,Glyco_hydro_88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,cancerogenous;bugandensis;mori;ludwigii;cloacae;hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-hormaechei;hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1;hormaechei-xiangfangensis-3
group_38346,group_38346,716541.ECL_03782,5.51e-162,457.0,"COG3415@1|root,COG3415@2|Bacteria,1QV3C@1224|Proteobacteria,1T26Q@1236|Gammaproteobacteria,3X321@547|Enterobacter",2|Bacteria,L,Transposase,-,-,-,-,-,-,-,-,-,-,-,-,"DDE_Tnp_ISAZ013,DUF3105,HTH_23,rve",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,asburiae-1;asburiae-2;cancerogenous;kobei;bugandensis;mori;ludwigii;cloacae;hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-hormaechei;hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1;hormaechei-xiangfangensis-3
group_15785,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mobile-1
yciW1~~~ahpD~~~ssuD,yciW1~~~ahpD~~~ssuD,1399774.JDWH01000002_gene3288,1.39e-236,667.0,"COG2128@1|root,COG4950@1|root,COG2128@2|Bacteria,COG4950@2|Bacteria,1R5AT@1224|Proteobacteria,1SYHM@1236|Gammaproteobacteria,3X01Z@547|Enterobacter",2|Bacteria,O,Antioxidant protein with alkyl hydroperoxidase activity. Required for the reduction of the AhpC active site cysteine residues and for the regeneration of the AhpC enzyme activity,-,-,-,ko:K07452,-,-,-,-,"ko00000,ko01000,ko02048",-,-,-,"AAA_5,CMD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,roggenkampii;asburiae-1;asburiae-2;bugandensis;mori
group_1784,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,cancerogenous;cloacae;hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-hormaechei;hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1;hormaechei-xiangfangensis-3
group_47069,group_47069,1399774.JDWH01000016_gene3438,4.75e-25,95.1,"2CC59@1|root,33MR9@2|Bacteria,1NPAV@1224|Proteobacteria,1SHWQ@1236|Gammaproteobacteria,3X452@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
yqjQ~~~araC,yqjQ~~~araC,716541.ECL_02635,5.27e-167,469.0,"COG0300@1|root,COG0300@2|Bacteria,1MWNZ@1224|Proteobacteria,1RS01@1236|Gammaproteobacteria,3X1CP@547|Enterobacter",2|Bacteria,S,Belongs to the short-chain dehydrogenases reductases (SDR) family,-,-,-,ko:K07124,-,-,-,-,ko00000,-,-,-,adh_short,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,roggenkampii;asburiae-1;asburiae-2;bugandensis;mori;cloacae
group_43602,group_43602,35703.DQ02_04150,4.13e-209,596.0,"2ACXD@1|root,312IZ@2|Bacteria,1N3TE@1224|Proteobacteria,1SC35@1236|Gammaproteobacteria",2|Bacteria,S,Arylsulfotransferase Ig-like domain,-,-,2.8.2.22,ko:K01023,-,-,-,-,"ko00000,ko01000",-,-,-,"Arylsulfotran_N,Arylsulfotrans",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-3
group_39628,group_39628,640513.Entas_2858,1.37e-224,634.0,"COG0601@1|root,COG0601@2|Bacteria,1MU8Z@1224|Proteobacteria,1RNAW@1236|Gammaproteobacteria,3X3MX@547|Enterobacter",2|Bacteria,P,PFAM binding-protein-dependent transport systems inner membrane component,dppB_1,-,-,ko:K02033,"ko02024,map02024",M00239,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.5,-,-,BPD_transp_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mori;hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3
group_39280,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,hormaechei-steigerwaltii-2;hormaechei-oharae
group_47472,group_47472,399742.Ent638_1404,3.1699999999999997e-170,481.0,"2DBIX@1|root,2Z9HE@2|Bacteria,1NT20@1224|Proteobacteria,1RZMW@1236|Gammaproteobacteria",2|Bacteria,S,crispr-associated protein,csy2,-,-,ko:K19128,-,-,-,-,"ko00000,ko02048",-,-,-,Cas_Csy2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,hormaechei-steigerwaltii-4;hormaechei-oharae
group_45840,group_45840,745277.GRAQ_00725,2.4800000000000003e-210,585.0,"COG0604@1|root,COG0604@2|Bacteria,1MU4N@1224|Proteobacteria,1RNSV@1236|Gammaproteobacteria,3FEZ7@34037|Rahnella",2|Bacteria,C,Belongs to the zinc-containing alcohol dehydrogenase family. Quinone oxidoreductase subfamily,-,-,"1.1.1.1,1.6.5.5","ko:K00001,ko:K00344","ko00010,ko00071,ko00350,ko00625,ko00626,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00071,map00350,map00625,map00626,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01220",-,"R00623,R00754,R02124,R04805,R04880,R05233,R05234,R06917,R06927,R07105,R08281,R08306,R08310","RC00050,RC00087,RC00088,RC00099,RC00116,RC00649,RC01734,RC02273","ko00000,ko00001,ko01000",-,-,-,"ADH_N,ADH_zinc_N_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kobei;ludwigii
group_45489,group_45489,1225785.CM001983_gene564,2.7999999999999996e-268,743.0,"COG4983@1|root,COG4983@2|Bacteria,1N636@1224|Proteobacteria,1RZVN@1236|Gammaproteobacteria,2JEVY@204037|Dickeya",2|Bacteria,S,Protein of unknown function (DUF3987),yfjI,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464",-,-,-,-,-,-,-,-,-,-,DUF3987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hormaechei-steigerwaltii-2
group_40839,group_40839,520999.PROVALCAL_01427,2.4700000000000003e-161,464.0,"COG3500@1|root,COG3500@2|Bacteria,1MXT8@1224|Proteobacteria,1RMKC@1236|Gammaproteobacteria,3Z8SM@586|Providencia",2|Bacteria,S,Phage late control gene D protein (GPD),-,-,-,ko:K06905,-,-,-,-,ko00000,-,-,-,Phage_GPD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
cirA,cirA,640513.Entas_2923,0.0,1289.0,"COG1629@1|root,COG4771@2|Bacteria,1MUC1@1224|Proteobacteria,1RNHR@1236|Gammaproteobacteria,3WZVN@547|Enterobacter",2|Bacteria,P,receptor,cirA,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0006810,GO:0006855,GO:0006873,GO:0006875,GO:0006879,GO:0008104,GO:0008150,GO:0008320,GO:0008565,GO:0009279,GO:0009987,GO:0015031,GO:0015238,GO:0015343,GO:0015399,GO:0015405,GO:0015450,GO:0015688,GO:0015833,GO:0015891,GO:0015893,GO:0016020,GO:0019725,GO:0019867,GO:0022804,GO:0022857,GO:0022884,GO:0022885,GO:0030003,GO:0030312,GO:0030313,GO:0031975,GO:0033036,GO:0033212,GO:0042221,GO:0042493,GO:0042592,GO:0042886,GO:0042887,GO:0042891,GO:0042895,GO:0042912,GO:0043213,GO:0044462,GO:0044464,GO:0044718,GO:0045184,GO:0046916,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051181,GO:0051184,GO:0051234,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0071702,GO:0071705,GO:0071806,GO:0071944,GO:0098771,GO:1901678,GO:1904680",-,"ko:K16089,ko:K19611","ko02020,map02020",-,-,-,"ko00000,ko00001,ko02000","1.B.14.1,1.B.14.1.22,1.B.14.1.3,1.B.14.1.5,1.B.14.10",-,iECO103_1326.ECO103_2630,"Plug,TonB_dep_Rec",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,roggenkampii;asburiae-1;asburiae-2;cancerogenous;mori;cloacae
pulJ,pulJ,1399774.JDWH01000005_gene268,2.53e-107,312.0,"COG4795@1|root,COG4795@2|Bacteria,1RHSZ@1224|Proteobacteria,1S374@1236|Gammaproteobacteria,3X2GB@547|Enterobacter",2|Bacteria,U,Pfam:N_methyl_2,ppdB,-,-,"ko:K02459,ko:K02672,ko:K02680","ko03070,ko05111,map03070,map05111",M00331,-,-,"ko00000,ko00001,ko00002,ko02035,ko02044",3.A.15,-,-,N_methyl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,roggenkampii;asburiae-1;asburiae-2;kobei;bugandensis;mori;ludwigii
terF~~~terZ,terF~~~terZ,1484158.PSNIH1_20385,1.98e-298,814.0,"COG2304@1|root,COG2310@1|root,COG2304@2|Bacteria,COG2310@2|Bacteria,1N920@1224|Proteobacteria,1RPDN@1236|Gammaproteobacteria,3VZM9@53335|Pantoea",2|Bacteria,T,vWA found in TerF C terminus,ycbR,-,-,-,-,-,-,-,-,-,-,-,"TerD,vWA-TerF-like",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mobile-1
