Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
group_45946,group_45946,1045856.EcWSU1_02406,9.86e-219,606.0,"COG1294@1|root,COG1294@2|Bacteria,1MURP@1224|Proteobacteria,1RN0N@1236|Gammaproteobacteria,3X17K@547|Enterobacter",2|Bacteria,C,"oxidase, subunit",cioB,-,1.10.3.14,ko:K00426,"ko00190,ko01100,ko02020,map00190,map01100,map02020",M00153,R11325,RC00061,"ko00000,ko00001,ko00002,ko01000",3.D.4.3,-,-,Cyt_bd_oxida_II,False
group_43038,group_43038,1399774.JDWH01000021_gene1526,0.0,1109.0,"COG3188@1|root,COG3188@2|Bacteria,1MUHE@1224|Proteobacteria,1RMPU@1236|Gammaproteobacteria",2|Bacteria,NU,Usher protein,htrE,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0006810,GO:0008150,GO:0009279,GO:0009297,GO:0009987,GO:0015267,GO:0015288,GO:0015473,GO:0016020,GO:0016043,GO:0019867,GO:0022607,GO:0022803,GO:0022829,GO:0022857,GO:0030030,GO:0030031,GO:0030312,GO:0030313,GO:0031975,GO:0043711,GO:0044085,GO:0044462,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071840,GO:0071944",-,ko:K07347,"ko05133,map05133",-,-,-,"ko00000,ko00001,ko02000,ko02035,ko02044",1.B.11.3,-,-,"PapC_C,PapC_N,Usher",False
wzzB,wzzB,1045856.EcWSU1_02953,1.4600000000000001e-179,506.0,"COG3765@1|root,COG3765@2|Bacteria,1MVM1@1224|Proteobacteria,1RNAU@1236|Gammaproteobacteria,3X25D@547|Enterobacter",2|Bacteria,M,Chain length determinant protein,wzzB,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,"ko:K05789,ko:K05790",-,-,-,-,"ko00000,ko01005",-,-,-,"GNVR,Wzz",False
group_34777,group_34777,716541.ECL_00361,1.25e-232,642.0,"COG3221@1|root,COG3221@2|Bacteria,1MXD8@1224|Proteobacteria,1RR46@1236|Gammaproteobacteria,3WZY9@547|Enterobacter",2|Bacteria,P,phosphonate ABC transporter,phnD,-,-,ko:K02044,"ko02010,map02010",M00223,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.9,-,-,Phosphonate-bd,False
aidA~~~icsA,aidA~~~icsA,1028307.EAE_10995,0.0,1192.0,"COG3468@1|root,COG3468@2|Bacteria,1R8WV@1224|Proteobacteria,1RPXJ@1236|Gammaproteobacteria,3X34C@547|Enterobacter",2|Bacteria,MU,Autotransporter beta-domain,-,-,-,ko:K12678,-,-,-,-,"ko00000,ko02000,ko02044","1.B.12.1.1,1.B.12.1.3",-,-,"Autotransporter,ESPR,PATR,Pertactin",False
group_44386,group_44386,701347.Entcl_3691,2.3800000000000002e-163,460.0,"COG3715@1|root,COG3715@2|Bacteria,1PZNW@1224|Proteobacteria,1RMVB@1236|Gammaproteobacteria",2|Bacteria,G,PTS sorbose transporter subunit IIC,-,-,-,ko:K02795,"ko00051,ko00520,ko01100,ko02060,map00051,map00520,map01100,map02060",M00276,R02630,"RC00017,RC03206","ko00000,ko00001,ko00002,ko02000",4.A.6.1,-,-,EII-Sor,False
group_42760,group_42760,1399774.JDWH01000006_gene1360,9.31e-89,263.0,"COG1393@1|root,COG1393@2|Bacteria,1MZ4Z@1224|Proteobacteria,1S3Z8@1236|Gammaproteobacteria,3X2AV@547|Enterobacter",2|Bacteria,C,Arsenate reductase and related,arsC,"GO:0003674,GO:0003824,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008794,GO:0009987,GO:0016491,GO:0030611,GO:0030613,GO:0030614,GO:0033554,GO:0042221,GO:0046685,GO:0050896,GO:0051716,GO:0055114",1.20.4.1,ko:K00537,-,-,-,-,"ko00000,ko01000",-,-,"iE2348C_1286.E2348C_3739,iECW_1372.ECW_m3763,iEKO11_1354.EKO11_0239,iLF82_1304.LF82_0152,iNRG857_1313.NRG857_17370,iWFL_1372.ECW_m3763",ArsC,False
group_17834,group_17834,1045856.EcWSU1_04019,3.61e-111,320.0,"COG2927@1|root,COG2927@2|Bacteria,1MZ3V@1224|Proteobacteria,1S94K@1236|Gammaproteobacteria,3X0F2@547|Enterobacter",2|Bacteria,L,DNA polymerase III chi subunit,holC,"GO:0005575,GO:0005622,GO:0005623,GO:0006275,GO:0008150,GO:0009314,GO:0009360,GO:0009628,GO:0009889,GO:0009891,GO:0009893,GO:0010556,GO:0010557,GO:0010604,GO:0019219,GO:0019222,GO:0030174,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032298,GO:0032991,GO:0042575,GO:0043846,GO:0043847,GO:0044424,GO:0044464,GO:0045740,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051052,GO:0051054,GO:0051171,GO:0051173,GO:0060255,GO:0061695,GO:0065007,GO:0080090,GO:0090329,GO:1902494,GO:1990234,GO:2000105,GO:2000112",2.7.7.7,ko:K02339,"ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440",M00260,"R00375,R00376,R00377,R00378",RC02795,"ko00000,ko00001,ko00002,ko01000,ko03032,ko03400",-,-,-,DNA_pol3_chi,False
araC~~~glxA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_40544,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_30733,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
yidZ~~~lysR,yidZ~~~lysR,1045856.EcWSU1_04542,1e-241,664.0,"COG0583@1|root,COG0583@2|Bacteria,1R4F5@1224|Proteobacteria,1RRRX@1236|Gammaproteobacteria,3X3GW@547|Enterobacter",2|Bacteria,K,Involved in anaerobic NO protection,yidZ,"GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031326,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097659,GO:1901360,GO:1901362,GO:1901576,GO:1903506,GO:2000112,GO:2001141",-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
ulaG,ulaG,1045856.EcWSU1_00388,7.01e-278,757.0,"COG2220@1|root,COG2220@2|Bacteria,1N50Z@1224|Proteobacteria,1RRU3@1236|Gammaproteobacteria,3X3F6@547|Enterobacter",2|Bacteria,S,Beta-lactamase superfamily domain,ulaG,"GO:0003674,GO:0003824,GO:0005488,GO:0005975,GO:0005996,GO:0006082,GO:0006732,GO:0006766,GO:0006767,GO:0008150,GO:0008152,GO:0009056,GO:0009109,GO:0009111,GO:0009987,GO:0016052,GO:0016054,GO:0016787,GO:0016788,GO:0019752,GO:0019852,GO:0019854,GO:0030145,GO:0035460,GO:0042365,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0046365,GO:0046395,GO:0046872,GO:0046914,GO:0051186,GO:0051187,GO:0052689,GO:0071704,GO:1901575",-,ko:K03476,"ko00053,ko01100,ko01120,map00053,map01100,map01120",M00550,R07677,RC02793,"ko00000,ko00001,ko00002,ko01000",-,-,"iAF1260.b4192,iAPECO1_1312.APECO1_2200,iBWG_1329.BWG_3904,iEC55989_1330.EC55989_4749,iECDH10B_1368.ECDH10B_4387,iECH74115_1262.ECH74115_5708,iECIAI1_1343.ECIAI1_4425,iECIAI39_1322.ECIAI39_4657,iECO111_1330.ECO111_5022,iECO26_1355.ECO26_5358,iECSE_1348.ECSE_4490,iECSP_1301.ECSP_5292,iECUMN_1333.ECUMN_4725,iECW_1372.ECW_m4554,iEKO11_1354.EKO11_4120,iEcE24377_1341.EcE24377A_4752,iEcHS_1320.EcHS_A4436,iEcolC_1368.EcolC_3821,iJO1366.b4192,iUTI89_1310.UTI89_C4792,iWFL_1372.ECW_m4554,iY75_1357.Y75_RS21830,iYL1228.KPN_04585,ic_1306.c5280","Lactamase_B_2,Lactamase_B_3",False
group_27597,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_37083,group_37083,716541.ECL_02179,0.0,990.0,"COG2211@1|root,COG2211@2|Bacteria,1QXCB@1224|Proteobacteria,1RYE7@1236|Gammaproteobacteria,3X3DJ@547|Enterobacter",2|Bacteria,G,MFS/sugar transport protein,uxuT,-,-,"ko:K03292,ko:K16210",-,-,-,-,"ko00000,ko02000","2.A.2,2.A.2.5",-,-,MFS_2,False
pxpB,pxpB,716541.ECL_03016,6.08e-145,409.0,"COG2049@1|root,COG2049@2|Bacteria,1MWRB@1224|Proteobacteria,1RQIQ@1236|Gammaproteobacteria,3X19D@547|Enterobacter",2|Bacteria,E,Allophanate hydrolase subunit 1,kipI,-,3.5.1.54,"ko:K01457,ko:K06351,ko:K07160","ko00220,ko00791,ko01100,ko01120,map00220,map00791,map01100,map01120",-,R00005,RC02756,"ko00000,ko00001,ko01000",-,-,-,CT_C_D,False
dosC~~~gGDEF,dosC~~~gGDEF,716541.ECL_03719,4.5900000000000005e-271,749.0,"COG2199@1|root,COG3706@2|Bacteria,1MVCZ@1224|Proteobacteria,1RS2H@1236|Gammaproteobacteria,3X39F@547|Enterobacter",2|Bacteria,T,Diguanylate cyclase,dosC,"GO:0003674,GO:0003824,GO:0005488,GO:0008144,GO:0016740,GO:0016772,GO:0016779,GO:0019825,GO:0020037,GO:0036094,GO:0042165,GO:0043167,GO:0043169,GO:0046906,GO:0048037,GO:0052621,GO:0070025,GO:0097159,GO:1901363",2.7.7.65,"ko:K13069,ko:K13590,ko:K18967","ko04112,map04112",-,R08057,-,"ko00000,ko00001,ko01000,ko02000",9.B.34.1.1,-,-,"GGDEF,Protoglobin",False
ygjK,ygjK,1399774.JDWH01000004_gene3764,0.0,1504.0,"COG1626@1|root,COG3408@1|root,COG1626@2|Bacteria,COG3408@2|Bacteria,1MXU9@1224|Proteobacteria,1RRDG@1236|Gammaproteobacteria,3X376@547|Enterobacter",2|Bacteria,G,Trehalase,ygjK,"GO:0003674,GO:0003824,GO:0004553,GO:0006950,GO:0006974,GO:0008150,GO:0009987,GO:0015926,GO:0016787,GO:0016798,GO:0033554,GO:0050896,GO:0051716",3.2.1.28,"ko:K01194,ko:K03931","ko00500,ko01100,map00500,map01100",-,R00010,RC00049,"ko00000,ko00001,ko00537,ko01000",-,"GH37,GH63",-,"Glyco_hydro_63,Trehalase",False
group_37857,group_37857,640513.Entas_0868,1.89e-199,556.0,"COG2175@1|root,COG2175@2|Bacteria,1MV5K@1224|Proteobacteria,1RQRU@1236|Gammaproteobacteria,3X250@547|Enterobacter",2|Bacteria,Q,PFAM Taurine catabolism dioxygenase TauD TfdA,tauD,"GO:0000907,GO:0000908,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006790,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016491,GO:0016705,GO:0016706,GO:0044237,GO:0044248,GO:0044273,GO:0044424,GO:0044464,GO:0051213,GO:0055114",1.14.11.17,ko:K03119,"ko00430,ko00920,map00430,map00920",-,R05320,RC01331,"ko00000,ko00001,ko01000",-,-,"iB21_1397.B21_00322,iECBD_1354.ECBD_3293,iECB_1328.ECB_00318,iECD_1391.ECD_00318,iECH74115_1262.ECH74115_0443,iECSP_1301.ECSP_0431,iECs_1301.ECs0422,iETEC_1333.ETEC_0422,iEcolC_1368.EcolC_3260,iG2583_1286.G2583_0480,iJN746.PP_0230,iZ_1308.Z0467",TauD,False
rafY,rafY,716541.ECL_01523,5.25e-315,860.0,"2DBE3@1|root,2Z8QE@2|Bacteria,1N7W6@1224|Proteobacteria,1RNWG@1236|Gammaproteobacteria,3X3K6@547|Enterobacter",2|Bacteria,S,Porin-like glycoporin RafY,rafY,-,-,-,-,-,-,-,-,-,-,-,"Porin_8,Sugarporin_N",False
group_35034,group_35034,1218086.BBNB01000015_gene2186,7.83e-299,816.0,"COG0402@1|root,COG0402@2|Bacteria,1MX34@1224|Proteobacteria,1RMPF@1236|Gammaproteobacteria,3WWJ4@544|Citrobacter",2|Bacteria,F,Amidohydrolase family,codA,"GO:0003674,GO:0003824,GO:0004131,GO:0005488,GO:0005506,GO:0005515,GO:0006139,GO:0006206,GO:0006208,GO:0006209,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008198,GO:0008270,GO:0009056,GO:0009112,GO:0009987,GO:0016787,GO:0016810,GO:0016814,GO:0019239,GO:0019439,GO:0019858,GO:0034641,GO:0035888,GO:0042802,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0046113,GO:0046483,GO:0046700,GO:0046872,GO:0046914,GO:0055086,GO:0071704,GO:0072527,GO:0072529,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575",3.5.4.1,ko:K01485,"ko00240,ko00330,ko01100,map00240,map00330,map01100",-,"R00974,R01411,R02922","RC00074,RC00514,RC00809","ko00000,ko00001,ko01000",-,-,"iECIAI39_1322.ECIAI39_0343,iEcSMS35_1347.EcSMS35_0368",Amidohydro_3,False
bisC,bisC,90371.CY43_13505,0.0,1493.0,"COG0243@1|root,COG0243@2|Bacteria,1NR6J@1224|Proteobacteria,1RMVE@1236|Gammaproteobacteria,3ZJZP@590|Salmonella",2|Bacteria,C,Molybdopterin oxidoreductase Fe4S4 domain,dmsA,-,"1.7.2.3,1.8.5.3,1.97.1.9","ko:K07306,ko:K07309,ko:K07310,ko:K07811,ko:K08351","ko00450,ko00780,ko00920,ko01100,ko02020,map00450,map00780,map00920,map01100,map02020",-,"R07229,R09501,R10127","RC02420,RC02555,RC03056","ko00000,ko00001,ko01000,ko02000","5.A.3.3,5.A.3.4",-,-,"Molybdop_Fe4S4,Molybdopterin,Molydop_binding,Nitrate_red_del,TAT_signal",False
group_46006,group_46006,911008.GLAD_04624,2.03e-177,498.0,"COG0583@1|root,COG0583@2|Bacteria,1MU2E@1224|Proteobacteria,1RQ66@1236|Gammaproteobacteria",2|Bacteria,K,Transcriptional regulator,dmlR_3,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
group_37705,group_37705,716541.ECL_05096,2.43e-22,102.0,"COG0657@1|root,COG0657@2|Bacteria,1NEXK@1224|Proteobacteria,1RNNH@1236|Gammaproteobacteria,3X0K7@547|Enterobacter",2|Bacteria,I,alpha/beta hydrolase fold,aes,-,-,ko:K01066,-,-,-,-,"ko00000,ko01000",-,-,-,Abhydrolase_3,False
group_22429,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_22587,group_22587,640513.Entas_4006,5.1300000000000006e-70,212.0,"2D7FD@1|root,32TNY@2|Bacteria,1NAHU@1224|Proteobacteria,1S9DD@1236|Gammaproteobacteria,3X2NI@547|Enterobacter",2|Bacteria,S,Domain of unknown function (DUF1992),yhdN,-,-,-,-,-,-,-,-,-,-,-,DUF1992,False
wcaA~~~yfdH~~~gtrB,wcaA~~~yfdH~~~gtrB,754331.AEME01000001_gene18,2.53e-205,570.0,"COG0463@1|root,COG0463@2|Bacteria,1MWE5@1224|Proteobacteria,1RPCE@1236|Gammaproteobacteria,3XPTN@561|Escherichia",2|Bacteria,M,Involved in O antigen modification. Catalyzes the transfer of the glucose residue from UDP-glucose to a lipid carrier (By similarity),yfdH,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,ko:K20534,-,-,-,-,"ko00000,ko01000,ko01005,ko02000",4.D.2.1.9,GT2,-,Glycos_transf_2,False
fdhF,fdhF,716541.ECL_00335,2.07e-99,288.0,"COG3383@1|root,COG3383@2|Bacteria,1RA5Y@1224|Proteobacteria,1S1ZT@1236|Gammaproteobacteria",2|Bacteria,C,Spermidine putrescine ABC transporter substrate-binding protein,fdhF,-,"1.17.1.10,1.17.1.9,1.17.99.7","ko:K00123,ko:K05299,ko:K22015","ko00630,ko00680,ko00720,ko01100,ko01120,ko01200,map00630,map00680,map00720,map01100,map01120,map01200",M00377,"R00134,R00519",RC02796,"ko00000,ko00001,ko00002,ko01000",-,-,iHN637.CLJU_c06990,"Molybdop_Fe4S4,Molybdopterin,Molydop_binding",False
group_25822,group_25822,1218086.BBNB01000015_gene2187,7.920000000000001e-73,222.0,"COG2731@1|root,COG2731@2|Bacteria,1RCDU@1224|Proteobacteria,1S39H@1236|Gammaproteobacteria,3WZSY@544|Citrobacter",2|Bacteria,G,Domain of unknown function (DUF386),yhcH,"GO:0006950,GO:0006974,GO:0008150,GO:0009987,GO:0033554,GO:0050896,GO:0051716",-,ko:K19334,-,-,-,-,"ko00000,ko02048",-,-,-,DUF386,False
kbaZ,kbaZ,640513.Entas_3802,6.940000000000002e-308,840.0,"COG4573@1|root,COG4573@2|Bacteria,1MW3Q@1224|Proteobacteria,1RQAU@1236|Gammaproteobacteria,3X1GK@547|Enterobacter",2|Bacteria,G,"Component of the tagatose-1,6-bisphosphate aldolase KbaYZ that is required for full activity and stability of the Y subunit. Could have a chaperone-like function for the proper and stable folding of KbaY. When expressed alone, KbaZ does not show any aldolase activity",kbaZ,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008150,GO:0008643,GO:0009401,GO:0015144,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0034219,GO:0044425,GO:0044459,GO:0044464,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944",5.1.3.40,"ko:K16371,ko:K21622","ko00052,ko01100,map00052,map01100",-,"R01069,R11623","RC00438,RC00439","ko00000,ko00001,ko01000",-,-,iECIAI1_1343.ECIAI1_3280,Tagatose_6_P_K,False
ydiV~~~eAL,ydiV~~~eAL,1045856.EcWSU1_02739,0.0,1041.0,"COG4943@1|root,COG4943@2|Bacteria,1MZ0T@1224|Proteobacteria,1RPIS@1236|Gammaproteobacteria,3X02U@547|Enterobacter",2|Bacteria,T,CSS motif domain associated with EAL,adrB,-,3.1.4.52,ko:K21090,"ko02026,map02026",-,-,-,"ko00000,ko00001,ko01000",-,-,-,"CSS-motif,EAL",False
group_40273,group_40273,716541.ECL_04316,1.06e-78,238.0,"2EENA@1|root,338G7@2|Bacteria,1MYF8@1224|Proteobacteria,1S8IG@1236|Gammaproteobacteria,3X3XI@547|Enterobacter",2|Bacteria,S,PgaD-like protein,pgaD,"GO:0005575,GO:0005623,GO:0005886,GO:0007155,GO:0008150,GO:0009987,GO:0016020,GO:0022610,GO:0031589,GO:0042710,GO:0043708,GO:0044464,GO:0044764,GO:0051704,GO:0071944,GO:0090605",-,ko:K11937,"ko02026,map02026",-,-,-,"ko00000,ko00001",-,-,-,PgaD,False
group_47395,group_47395,1045856.EcWSU1_02420,5.72e-184,526.0,"COG0389@1|root,COG0389@2|Bacteria,1MUUH@1224|Proteobacteria,1RMT1@1236|Gammaproteobacteria,3X0EV@547|Enterobacter",2|Bacteria,L,Belongs to the DNA polymerase type-Y family,umuC,-,2.7.7.7,"ko:K02346,ko:K03502",-,-,-,-,"ko00000,ko01000,ko03400",-,-,-,"DUF4113,IMS,IMS_C,IMS_HHH",False
dctP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_36502,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_39638,group_39638,716541.ECL_00096,1.14e-72,223.0,"2DQ1S@1|root,334DX@2|Bacteria,1NBGF@1224|Proteobacteria,1SG4X@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
tar~~~fbp,tar~~~fbp,716541.ECL_00635,1.39e-291,811.0,"COG0840@1|root,COG0840@2|Bacteria,1MU9B@1224|Proteobacteria,1RMH0@1236|Gammaproteobacteria,3X1IK@547|Enterobacter",2|Bacteria,NT,Methyl-accepting chemotaxis-like domains (chemotaxis sensory transducer).,tar,-,-,"ko:K03406,ko:K05874,ko:K05875,ko:K05876,ko:K05877","ko02020,ko02030,map02020,map02030",-,-,-,"ko00000,ko00001,ko02035",-,-,-,"HAMP,MCPsignal,TarH",False
ytcJ~~~aepA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
rpsH,rpsH,1045856.EcWSU1_04108,7.15e-74,223.0,"COG0096@1|root,COG0096@2|Bacteria,1RDG3@1224|Proteobacteria,1S452@1236|Gammaproteobacteria,3X2C1@547|Enterobacter",2|Bacteria,J,"One of the primary rRNA binding proteins, it binds directly to 16S rRNA central domain where it helps coordinate assembly of the platform of the 30S subunit",rpsH,"GO:0000028,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009894,GO:0009987,GO:0010467,GO:0010468,GO:0010608,GO:0015935,GO:0016043,GO:0019219,GO:0019222,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0031323,GO:0031329,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043487,GO:0043488,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0061013,GO:0065003,GO:0065007,GO:0065008,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0080090,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1903311,GO:1990904",-,ko:K02994,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_S8,False
group_36237,group_36237,640513.Entas_1102,3.62e-55,175.0,"COG2026@1|root,COG2026@2|Bacteria,1NVZE@1224|Proteobacteria,1RUFJ@1236|Gammaproteobacteria,3X41D@547|Enterobacter",2|Bacteria,DJ,"ParE toxin of type II toxin-antitoxin system, parDE",relE,-,-,ko:K06218,-,-,-,-,"ko00000,ko02048",-,-,-,ParE_toxin,False
narZ~~~narH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_19201,group_19201,642227.HA49_16210,2.75e-151,426.0,"COG1335@1|root,COG1335@2|Bacteria,1MU5N@1224|Proteobacteria,1RPGX@1236|Gammaproteobacteria",2|Bacteria,Q,Hydrolase,ycaC,-,-,-,-,-,-,-,-,-,-,-,Isochorismatase,False
pulM~~~outM~~~gspM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_13898,group_13898,716541.ECL_05086,1.78e-87,265.0,"COG3539@1|root,COG3539@2|Bacteria,1RIGE@1224|Proteobacteria,1S7B5@1236|Gammaproteobacteria",2|Bacteria,NU,Protein of unknown function (DUF1120),-,"GO:0005575,GO:0005623,GO:0006950,GO:0006974,GO:0008150,GO:0009987,GO:0030288,GO:0030313,GO:0031975,GO:0033554,GO:0042597,GO:0044464,GO:0050896,GO:0051716",-,-,-,-,-,-,-,-,-,-,DUF1120,False
group_36133,group_36133,716541.ECL_02611,0.0,902.0,"COG1115@1|root,COG1115@2|Bacteria,1MUI3@1224|Proteobacteria,1RMNF@1236|Gammaproteobacteria,3X19N@547|Enterobacter",2|Bacteria,E,alanine symporter,alsT,-,-,ko:K03310,-,-,-,-,ko00000,2.A.25,-,-,Na_Ala_symp,False
ecnB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_43602,group_43602,35703.DQ02_04150,4.13e-209,596.0,"2ACXD@1|root,312IZ@2|Bacteria,1N3TE@1224|Proteobacteria,1SC35@1236|Gammaproteobacteria",2|Bacteria,S,Arylsulfotransferase Ig-like domain,-,-,2.8.2.22,ko:K01023,-,-,-,-,"ko00000,ko01000",-,-,-,"Arylsulfotran_N,Arylsulfotrans",False
group_45781,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
yiaX1,yiaX1,1399774.JDWH01000020_gene3389,1.99e-191,535.0,"COG0648@1|root,COG0648@2|Bacteria,1R6X2@1224|Proteobacteria,1RSJ8@1236|Gammaproteobacteria",2|Bacteria,L,Domain of unknown function (DUF4862),-,-,-,-,-,-,-,-,-,-,-,-,DUF4862,False
group_39972,group_39972,1399774.JDWH01000007_gene1672,2.15e-148,423.0,"COG1670@1|root,COG1670@2|Bacteria,1MXEE@1224|Proteobacteria,1S2G5@1236|Gammaproteobacteria,3X37M@547|Enterobacter",2|Bacteria,J,Acetyltransferase (GNAT) domain,rimL,-,-,-,-,-,-,-,-,-,-,-,Acetyltransf_3,False
ymcB~~~gfcC,ymcB~~~gfcC,640513.Entas_0255,4.31e-53,179.0,"COG1596@1|root,COG1596@2|Bacteria,1R1B4@1224|Proteobacteria,1T4XX@1236|Gammaproteobacteria,3X31W@547|Enterobacter",2|Bacteria,M,Capsule biosynthesis GfcC,wza,-,-,ko:K01991,"ko02026,map02026",-,-,-,"ko00000,ko00001,ko02000",1.B.18,-,-,"Caps_synth_GfcC,Poly_export,SLBB",False
group_21802,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
yndB,yndB,716541.ECL_03089,3.66e-112,325.0,"COG3832@1|root,COG3832@2|Bacteria,1RD0P@1224|Proteobacteria,1S8SZ@1236|Gammaproteobacteria,3X42T@547|Enterobacter",2|Bacteria,S,Activator of Hsp90 ATPase,-,-,-,-,-,-,-,-,-,-,-,-,"AHSA1,Polyketide_cyc2",False
group_40795,group_40795,1045856.EcWSU1_04276,1.02e-298,814.0,"COG0304@1|root,COG0304@2|Bacteria,1MU1X@1224|Proteobacteria,1RQH7@1236|Gammaproteobacteria,3X1C6@547|Enterobacter",2|Bacteria,H,Belongs to the beta-ketoacyl-ACP synthases family,fabF2,-,2.3.1.179,ko:K09458,"ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212","M00083,M00572","R04355,R04726,R04952,R04957,R04960,R04963,R04968,R07762,R10115,R10119","RC00039,RC02728,RC02729,RC02888","ko00000,ko00001,ko00002,ko01000,ko01004",-,-,-,"Ketoacyl-synt_C,ketoacyl-synt",False
